area_sqft,bhk,locality,location_type,age_of_property,furnishing,latitude,longitude,price,listing_type
4018,5,Bellandur,URBAN,4,Unfurnished,12.885683160723561,77.60561553968502,77142,RENT
4317,5,HSR Layout,URBAN,0,Furnished,13.037256853306056,77.6137424611601,40228476,SALE
995,2,HSR Layout,URBAN,14,Unfurnished,12.894356230300462,77.74646724471683,24974,RENT
2304,3,Bellandur,RURAL,25,Furnished,13.036236962872422,77.52156325455273,11347525,SALE
680,1,Whitefield,URBAN,2,Semi-Furnished,12.935316201726938,77.71921697734136,16841,RENT
823,2,Electronic City,RURAL,7,Semi-Furnished,12.835083641447925,77.7884029565112,10962,RENT
4765,5,Whitefield,URBAN,24,Semi-Furnished,12.914455958091798,77.73613466109772,71846,RENT
4649,4,HSR Layout,URBAN,8,Furnished,12.870047983492926,77.76365611338268,43331811,SALE
2150,3,Indiranagar,URBAN,14,Unfurnished,12.830159465235866,77.68334177565718,54989,RENT
2367,3,Bellandur,URBAN,9,Furnished,12.833086120527101,77.76158230411087,20881050,SALE
4488,5,Koramangala,URBAN,1,Semi-Furnished,13.034021419551214,77.46594025414093,44981526,SALE
4578,5,HSR Layout,URBAN,19,Semi-Furnished,13.06441935575674,77.68494456601665,84193,RENT
3346,4,Electronic City,URBAN,4,Unfurnished,13.07813873582975,77.69275094198859,52664,RENT
1849,3,HSR Layout,RURAL,18,Furnished,13.056183851699137,77.57567237859978,11992466,SALE
2731,4,Electronic City,RURAL,12,Semi-Furnished,13.049067229185633,77.43189538694317,25859,RENT
2620,4,Electronic City,URBAN,10,Furnished,12.820650755454983,77.64897749850434,53211,RENT
4189,5,Bellandur,URBAN,0,Furnished,13.037037078416512,77.4207523226282,109385,RENT
3210,4,Electronic City,URBAN,21,Unfurnished,13.034984797896936,77.55296099846262,39805,RENT
1931,2,Whitefield,URBAN,29,Unfurnished,12.839387118231384,77.55746809159031,8666496,SALE
3390,3,Indiranagar,RURAL,14,Semi-Furnished,12.99860276958039,77.79956900338533,50843,RENT
4893,5,HSR Layout,URBAN,25,Unfurnished,12.935752200937785,77.51992081349165,24919339,SALE
1543,3,Indiranagar,URBAN,17,Furnished,13.07000405704162,77.72818157516947,17858239,SALE
1333,2,Koramangala,URBAN,15,Unfurnished,13.0086225087187,77.42126867408734,12491813,SALE
1860,2,HSR Layout,URBAN,8,Furnished,13.085296260912274,77.61190639415433,17907194,SALE
3123,4,Indiranagar,URBAN,0,Semi-Furnished,12.831476793582393,77.6146766714224,34081449,SALE
2912,5,Indiranagar,URBAN,10,Furnished,12.812182194335719,77.65149994127779,32171716,SALE
685,1,Bellandur,URBAN,8,Unfurnished,13.092073807328163,77.72400208135598,6166779,SALE
664,1,Bellandur,URBAN,22,Unfurnished,12.824057648433472,77.70476935268925,13209,RENT
2767,4,Koramangala,URBAN,10,Semi-Furnished,12.915858746273068,77.70440325133295,80667,RENT
3847,5,Electronic City,URBAN,12,Unfurnished,12.994991186675167,77.57291757372971,17191237,SALE
2162,3,HSR Layout,URBAN,25,Semi-Furnished,13.064017002000226,77.69098859298661,45226,RENT
3448,5,Bellandur,URBAN,1,Semi-Furnished,12.87637319546418,77.59652628709965,86379,RENT
2781,4,HSR Layout,URBAN,13,Unfurnished,12.808717463565507,77.426780471338,56834,RENT
2669,4,Koramangala,URBAN,5,Furnished,12.956386037149757,77.75607271304469,89382,RENT
440,2,Bellandur,URBAN,7,Semi-Furnished,12.941333606081672,77.7560653224555,5991814,SALE
467,1,Bellandur,URBAN,17,Furnished,12.892067954656724,77.52915150586206,14134,RENT
1387,2,Electronic City,URBAN,15,Unfurnished,13.062169810250435,77.76556104771237,6749534,SALE
4408,5,HSR Layout,URBAN,20,Furnished,13.02479665147497,77.70319361540203,94738,RENT
3598,5,HSR Layout,URBAN,28,Furnished,13.057434914959774,77.56032049234481,77418,RENT
2924,5,HSR Layout,URBAN,11,Furnished,12.84854268784316,77.5326022393701,26428914,SALE
1485,2,Electronic City,URBAN,10,Furnished,13.007723587682102,77.79005707975443,9929533,SALE
2879,4,Bellandur,RURAL,5,Unfurnished,13.092530520625656,77.68505078524453,13290512,SALE
2093,3,Koramangala,RURAL,2,Unfurnished,12.983574167542608,77.55152398190849,43036,RENT
2715,3,HSR Layout,URBAN,13,Furnished,12.851409309588647,77.65679355519232,65421,RENT
1178,2,Indiranagar,URBAN,27,Unfurnished,13.09873411834044,77.62861047961495,28476,RENT
4989,5,Electronic City,URBAN,1,Unfurnished,12.958497074467514,77.60981600908158,24510213,SALE
1985,3,Whitefield,URBAN,10,Semi-Furnished,13.052017705482873,77.65788075952474,14000979,SALE
1892,4,Koramangala,URBAN,21,Unfurnished,12.84480843422913,77.61505052887215,15935454,SALE
1060,2,Indiranagar,RURAL,2,Furnished,12.999828865327377,77.66191614147455,9555151,SALE
1748,3,HSR Layout,URBAN,17,Unfurnished,13.073785309461158,77.76302742488946,12014491,SALE
1699,4,Whitefield,RURAL,0,Unfurnished,12.959605345733582,77.7973059872581,25716,RENT
4340,5,Koramangala,URBAN,29,Unfurnished,12.886598018175441,77.6837147493392,28625610,SALE
2386,3,Electronic City,URBAN,23,Unfurnished,12.838226548387276,77.77112832070017,9928823,SALE
2444,3,Whitefield,URBAN,0,Semi-Furnished,12.8887833995715,77.74336410155318,54359,RENT
3916,5,Bellandur,URBAN,11,Furnished,12.906465260878058,77.51801495919251,29573188,SALE
1458,2,Whitefield,URBAN,14,Furnished,13.012986531568949,77.77316319321721,11277092,SALE
1376,3,Indiranagar,URBAN,4,Unfurnished,12.853586422108881,77.42832360002106,14798368,SALE
4977,5,Koramangala,URBAN,26,Unfurnished,12.831831456714623,77.53196872841743,35870498,SALE
1127,2,Indiranagar,URBAN,5,Semi-Furnished,12.916081862310127,77.65597797404192,40805,RENT
2927,4,Indiranagar,URBAN,15,Unfurnished,12.937596084922742,77.61076617835806,22783195,SALE
3536,5,HSR Layout,URBAN,26,Semi-Furnished,12.988515515665252,77.61696495713174,68065,RENT
742,1,Electronic City,URBAN,11,Furnished,13.012259390390282,77.71795533192049,5735800,SALE
1847,3,Whitefield,URBAN,11,Furnished,13.06678331265008,77.47788147291448,40294,RENT
2779,4,Koramangala,URBAN,2,Semi-Furnished,12.886686069658412,77.79283020398698,79676,RENT
4059,5,Bellandur,URBAN,29,Furnished,12.958582346807578,77.57498329091887,26782526,SALE
926,1,Electronic City,RURAL,22,Unfurnished,12.90981221204092,77.77993730592223,8834,RENT
2296,3,Electronic City,URBAN,1,Unfurnished,12.800426501609298,77.55324634579874,32561,RENT
2473,3,Koramangala,URBAN,6,Semi-Furnished,12.973829546815978,77.64071466754065,74401,RENT
805,2,Electronic City,URBAN,1,Furnished,13.04473882270134,77.58012458852926,6565070,SALE
1973,3,HSR Layout,RURAL,20,Furnished,12.81093184583102,77.67037406554078,33206,RENT
4140,5,Electronic City,URBAN,6,Semi-Furnished,12.801047527580891,77.47344989175367,65407,RENT
4674,4,HSR Layout,URBAN,10,Semi-Furnished,13.018345521953222,77.5602514131362,108241,RENT
4627,5,Whitefield,URBAN,10,Furnished,13.00515791750265,77.42735244884298,31255785,SALE
2246,3,Whitefield,URBAN,13,Semi-Furnished,12.921755631600506,77.639240566796,15108495,SALE
1878,3,Indiranagar,URBAN,2,Unfurnished,12.998481464486273,77.78507267943564,55706,RENT
2795,4,HSR Layout,URBAN,13,Furnished,13.0860158217593,77.41836260606296,73160,RENT
1171,2,Bellandur,URBAN,10,Semi-Furnished,12.874358838966591,77.66385200980062,8781663,SALE
978,2,Whitefield,RURAL,3,Semi-Furnished,12.873777978359476,77.71003918545506,16775,RENT
3301,4,Electronic City,URBAN,16,Semi-Furnished,12.855869661429265,77.48524336967105,15600915,SALE
593,1,Koramangala,URBAN,15,Furnished,13.017196024992126,77.50922971734742,21734,RENT
2407,3,Koramangala,URBAN,2,Unfurnished,12.905956771451402,77.48063243449602,71428,RENT
1585,2,HSR Layout,URBAN,24,Unfurnished,13.096607940196138,77.51896505467053,10605278,SALE
2794,4,Bellandur,URBAN,9,Furnished,13.014394671037145,77.44403302367735,23245488,SALE
3398,4,Indiranagar,URBAN,20,Semi-Furnished,12.910213065994215,77.54813914851417,83955,RENT
2192,2,Electronic City,URBAN,14,Furnished,12.84475581021904,77.54757167812576,12975366,SALE
1510,3,HSR Layout,URBAN,7,Furnished,12.977607444958316,77.72290698264216,46806,RENT
4405,5,Koramangala,URBAN,17,Semi-Furnished,12.888470975928929,77.72038332624028,117591,RENT
2661,4,HSR Layout,RURAL,2,Furnished,13.071652724388885,77.71868934532374,18963061,SALE
4136,5,Electronic City,URBAN,6,Unfurnished,12.932421319962943,77.62681436528757,61077,RENT
4193,5,Bellandur,URBAN,29,Furnished,12.887794989361566,77.53035227474653,69203,RENT
2336,3,Bellandur,URBAN,9,Semi-Furnished,12.976565544371205,77.56438580656018,15372839,SALE
4757,5,Whitefield,URBAN,19,Furnished,12.84109235029132,77.52709740190484,94833,RENT
1129,2,Electronic City,URBAN,8,Unfurnished,12.968464721840864,77.6327711619923,18109,RENT
4778,5,Whitefield,RURAL,13,Furnished,12.816833443555923,77.77519164852546,63104,RENT
3851,5,Whitefield,URBAN,22,Furnished,12.982066604524162,77.5137987136223,79665,RENT
4857,5,Whitefield,URBAN,13,Furnished,12.95904915317043,77.58354072705845,32504914,SALE
4936,5,HSR Layout,URBAN,10,Furnished,12.956229794641692,77.66204677205573,122994,RENT
2540,5,Koramangala,URBAN,27,Semi-Furnished,13.005249316117334,77.73787796471824,65089,RENT
2044,3,Bellandur,URBAN,0,Unfurnished,12.813336984328005,77.50133356825638,45700,RENT
3200,3,HSR Layout,URBAN,3,Unfurnished,12.93791943938909,77.51211598039215,74781,RENT
541,1,Koramangala,RURAL,25,Unfurnished,12.933211598912113,77.75406621290237,3563039,SALE
1855,3,Bellandur,URBAN,26,Furnished,12.93793473255275,77.43210324799432,14100655,SALE
2496,2,Electronic City,URBAN,5,Unfurnished,13.093967291319602,77.64217904238689,12293018,SALE
1725,3,Bellandur,RURAL,21,Semi-Furnished,12.841783541943279,77.74418216643839,24697,RENT
1613,3,Bellandur,URBAN,25,Furnished,13.007128927117877,77.76869710014061,33814,RENT
1559,3,Bellandur,URBAN,21,Furnished,12.920598841213566,77.40507490169315,11352843,SALE
4899,5,Indiranagar,URBAN,4,Unfurnished,12.953517957297354,77.54786639099768,42068664,SALE
740,1,Electronic City,URBAN,2,Furnished,13.028718171756859,77.50290591444842,16193,RENT
4228,5,HSR Layout,URBAN,1,Furnished,12.847212632772045,77.6272130355099,44037703,SALE
2368,2,HSR Layout,RURAL,2,Unfurnished,13.029075563790947,77.65314491072546,35130,RENT
1103,3,Koramangala,URBAN,8,Semi-Furnished,12.821099234805333,77.79990979104221,41700,RENT
4813,5,HSR Layout,URBAN,18,Semi-Furnished,12.94499285336295,77.60510499875957,95710,RENT
2829,4,Whitefield,URBAN,18,Unfurnished,13.022621257309874,77.62058675149491,44786,RENT
2200,3,Bellandur,RURAL,16,Semi-Furnished,12.85776543660641,77.56572540312226,30205,RENT
1255,2,HSR Layout,URBAN,17,Semi-Furnished,13.031274693810627,77.45907089513544,31618,RENT
2212,3,Koramangala,URBAN,10,Semi-Furnished,12.850043752077724,77.52132985611225,65252,RENT
3266,4,Koramangala,URBAN,11,Furnished,13.039771627081135,77.49879396708441,103674,RENT
4042,5,Whitefield,URBAN,2,Furnished,12.940680671882552,77.72048787653934,33930398,SALE
582,1,Koramangala,RURAL,17,Furnished,13.005391499558932,77.61832656862093,4810207,SALE
3512,5,Indiranagar,RURAL,23,Semi-Furnished,13.075221937510756,77.51847745208615,19903250,SALE
4892,5,Bellandur,URBAN,5,Furnished,12.922526457084121,77.5956371611574,39132912,SALE
1917,3,Bellandur,URBAN,6,Semi-Furnished,12.869887258046832,77.48754595323817,47636,RENT
1756,3,Bellandur,URBAN,0,Unfurnished,13.060149228985303,77.4740508602293,14334192,SALE
2574,4,Electronic City,URBAN,5,Semi-Furnished,12.848484994431434,77.74397689489675,13464765,SALE
4029,5,HSR Layout,URBAN,17,Furnished,12.989442815551225,77.77792434178646,96490,RENT
4028,5,Indiranagar,URBAN,12,Semi-Furnished,13.076975986412185,77.4320058431308,38346722,SALE
4496,5,HSR Layout,URBAN,21,Furnished,13.00231901346059,77.70595308287457,33934915,SALE
3639,5,Indiranagar,RURAL,18,Furnished,12.858704325635005,77.58132461457092,23143414,SALE
4091,5,HSR Layout,URBAN,6,Unfurnished,12.845685185528971,77.5555886565233,29169587,SALE
418,1,Whitefield,RURAL,18,Unfurnished,12.875691659330178,77.67576452381913,7058,RENT
3803,5,Koramangala,URBAN,8,Furnished,12.917422049856974,77.50650147413376,42693357,SALE
4951,5,Koramangala,URBAN,2,Semi-Furnished,12.847747709554971,77.40823249051344,55560493,SALE
3404,5,Whitefield,RURAL,22,Unfurnished,13.039344219932396,77.48560113912801,12750777,SALE
1532,2,Indiranagar,URBAN,11,Unfurnished,12.907110602782668,77.47397003068367,14502893,SALE
3739,4,Electronic City,URBAN,19,Furnished,13.080826020773818,77.41361975262143,57569,RENT
3711,5,Indiranagar,URBAN,23,Semi-Furnished,13.052747259210596,77.52852616641053,83820,RENT
3772,5,Koramangala,URBAN,29,Unfurnished,13.072645478840506,77.58980741340565,27445975,SALE
1387,2,Electronic City,RURAL,17,Unfurnished,12.888347814501062,77.69433147882023,14093,RENT
3721,4,HSR Layout,RURAL,7,Semi-Furnished,12.972119463146656,77.53026453019704,62817,RENT
573,1,Electronic City,URBAN,8,Unfurnished,12.896434855412707,77.4778161062631,9764,RENT
4141,5,Indiranagar,URBAN,12,Semi-Furnished,12.877084553474255,77.49224790770144,121879,RENT
3452,4,Whitefield,URBAN,7,Furnished,12.982126034360766,77.75647083166469,26745921,SALE
1126,2,HSR Layout,URBAN,21,Unfurnished,13.045398614179934,77.48188816256695,25051,RENT
4160,5,Indiranagar,URBAN,9,Furnished,12.828079341837997,77.75169626700661,41474353,SALE
2275,3,HSR Layout,URBAN,16,Semi-Furnished,12.882730628409822,77.57883959819512,16510889,SALE
4433,4,Electronic City,URBAN,6,Furnished,12.861540254265838,77.7737601729394,24442391,SALE
1389,2,Koramangala,URBAN,16,Furnished,13.039505051946819,77.56323685452188,17331934,SALE
4144,4,Indiranagar,URBAN,22,Furnished,13.080011621927666,77.47107317352233,34872148,SALE
3086,4,Whitefield,URBAN,29,Semi-Furnished,12.823982813055009,77.61961197168453,16126936,SALE
819,2,Electronic City,URBAN,17,Semi-Furnished,12.913764024412172,77.63508264113963,5080793,SALE
993,2,Indiranagar,RURAL,23,Semi-Furnished,13.074352712815596,77.6541957213093,6003117,SALE
2174,3,Whitefield,RURAL,1,Semi-Furnished,12.90339146616389,77.56459868738781,10853259,SALE
2859,4,Indiranagar,URBAN,2,Semi-Furnished,13.013798430894111,77.41944053631781,29586936,SALE
1335,2,Electronic City,URBAN,28,Unfurnished,12.830199915955804,77.6506879691798,17579,RENT
4208,5,Indiranagar,RURAL,27,Unfurnished,12.933316259483643,77.77321206170679,51798,RENT
731,1,HSR Layout,RURAL,18,Unfurnished,12.950990232677489,77.78302345140229,10898,RENT
3849,5,Electronic City,RURAL,0,Furnished,13.027299223395518,77.63875414714441,17525542,SALE
3102,4,Indiranagar,URBAN,20,Furnished,12.886647395173949,77.40795480718178,29229307,SALE
4406,5,Koramangala,RURAL,20,Semi-Furnished,12.879256571765158,77.44241539233953,25241591,SALE
4268,5,Indiranagar,URBAN,9,Semi-Furnished,12.89089030105875,77.73359621030778,37130256,SALE
4600,5,HSR Layout,URBAN,20,Unfurnished,12.966708952638122,77.73189777506134,29561933,SALE
601,1,Whitefield,RURAL,13,Semi-Furnished,13.062801324039425,77.77840624210734,10291,RENT
2897,4,Whitefield,URBAN,12,Furnished,13.049282418938391,77.62550976914673,67460,RENT
2242,4,Whitefield,RURAL,8,Semi-Furnished,12.8173836969233,77.74552651778737,10814974,SALE
2266,3,Koramangala,URBAN,5,Unfurnished,13.063686533387607,77.72995477027276,19354576,SALE
2396,3,HSR Layout,RURAL,5,Semi-Furnished,12.828532812265518,77.63576832248285,40205,RENT
1309,2,Electronic City,URBAN,18,Furnished,12.924604420795662,77.71345502134682,23336,RENT
4705,5,Whitefield,RURAL,20,Unfurnished,13.029621331776266,77.45028421780499,44596,RENT
3589,5,HSR Layout,URBAN,9,Semi-Furnished,12.824453310810183,77.65568110275206,27852454,SALE
1170,3,Indiranagar,URBAN,22,Furnished,12.81211990408309,77.78138038253488,12552881,SALE
3555,4,Koramangala,URBAN,2,Unfurnished,12.898998741083238,77.46478299937577,34686862,SALE
2901,4,HSR Layout,URBAN,17,Unfurnished,13.018977682357194,77.69761707271999,18857729,SALE
3114,3,HSR Layout,URBAN,20,Furnished,12.956526931271634,77.52831431893736,71197,RENT
3985,5,Electronic City,URBAN,18,Semi-Furnished,12.925100561182907,77.72684156948714,61974,RENT
2028,3,HSR Layout,URBAN,4,Semi-Furnished,13.043921995254717,77.67888437348226,17966640,SALE
786,1,Electronic City,URBAN,24,Semi-Furnished,13.030012778658273,77.77046970304265,11327,RENT
3821,5,Koramangala,URBAN,10,Unfurnished,13.03581296292019,77.68477416787756,31840054,SALE
4408,5,Koramangala,RURAL,9,Unfurnished,12.93791804718476,77.56412423798514,77170,RENT
4493,4,Indiranagar,URBAN,16,Semi-Furnished,12.80583477274761,77.40435701379613,40335121,SALE
4763,5,Electronic City,URBAN,3,Unfurnished,12.85164109204746,77.71716675870833,65963,RENT
2866,5,Electronic City,URBAN,25,Unfurnished,13.022390128482987,77.56338598666217,31660,RENT
2682,5,Whitefield,URBAN,20,Furnished,13.025952041524887,77.66825363793394,61043,RENT
2256,3,Whitefield,URBAN,17,Semi-Furnished,13.0916895838104,77.44202659249937,15975520,SALE
2398,3,Indiranagar,URBAN,27,Semi-Furnished,12.857055958073058,77.75638745435906,55499,RENT
1636,4,Koramangala,RURAL,17,Semi-Furnished,12.836878036445794,77.5742631189626,12044677,SALE
4544,4,Bellandur,URBAN,0,Unfurnished,12.841636890120805,77.76787669352348,31584383,SALE
1550,3,Whitefield,URBAN,13,Unfurnished,12.855436434522243,77.6828069735178,30778,RENT
4718,5,HSR Layout,URBAN,7,Unfurnished,12.958540501852362,77.44858490483922,34861838,SALE
1831,2,Koramangala,URBAN,1,Semi-Furnished,13.092563438892245,77.63167864536308,20753053,SALE
2219,3,Bellandur,URBAN,18,Unfurnished,12.976829444900183,77.76397377917671,13180073,SALE
2724,5,HSR Layout,URBAN,14,Semi-Furnished,12.956806419693994,77.71998822395337,22454807,SALE
1530,3,Electronic City,URBAN,27,Unfurnished,13.002006869115162,77.5671921630305,19698,RENT
3058,3,Koramangala,URBAN,1,Semi-Furnished,12.822179117227448,77.78202575890155,31161031,SALE
3900,5,Indiranagar,URBAN,3,Furnished,13.044606240245109,77.50743047232062,129796,RENT
774,1,Electronic City,RURAL,29,Unfurnished,12.99406386299576,77.55004308132733,2253566,SALE
2520,4,Electronic City,URBAN,0,Semi-Furnished,12.851357503877159,77.69988566931472,15618156,SALE
4420,5,HSR Layout,URBAN,18,Furnished,12.989214626359828,77.49316182288621,36066466,SALE
2421,4,Electronic City,URBAN,20,Furnished,12.97886238876976,77.60614978798382,14133134,SALE
4105,5,Whitefield,URBAN,9,Unfurnished,12.81945589564844,77.69151567604166,23973638,SALE
3659,5,Koramangala,RURAL,0,Semi-Furnished,12.880079659353727,77.65758710645694,27622814,SALE
3835,5,Whitefield,URBAN,19,Unfurnished,12.917282486866785,77.4621479656484,21368093,SALE
2289,3,HSR Layout,URBAN,21,Furnished,12.873466558843095,77.65186412645113,19536031,SALE
2223,3,Bellandur,RURAL,14,Unfurnished,12.872948506338632,77.62908421152204,9837389,SALE
1874,4,HSR Layout,URBAN,3,Semi-Furnished,12.971884542109226,77.62313793001564,54633,RENT
2642,4,Koramangala,URBAN,6,Furnished,12.941257705118131,77.7304188746149,92326,RENT
3643,5,Electronic City,URBAN,29,Unfurnished,13.000187654518403,77.47355840901001,15691195,SALE
3534,5,Indiranagar,URBAN,6,Unfurnished,13.086922126132976,77.70062639481738,31330063,SALE
2470,3,HSR Layout,URBAN,21,Unfurnished,12.998166813380363,77.70437040709403,16717105,SALE
759,1,Koramangala,RURAL,24,Unfurnished,12.974628779684762,77.68905817583234,13016,RENT
2441,3,Indiranagar,URBAN,17,Unfurnished,13.054267847499649,77.6023873253915,57112,RENT
1541,3,Electronic City,URBAN,12,Furnished,12.989621933170111,77.5582154990951,30488,RENT
2035,4,Bellandur,URBAN,9,Furnished,12.849668381092641,77.55787086402916,19352685,SALE
4400,5,HSR Layout,URBAN,23,Semi-Furnished,12.89442460983754,77.69352348557689,27797576,SALE
2343,3,Bellandur,URBAN,7,Unfurnished,13.02000808480532,77.59915868103315,48706,RENT
3761,5,Koramangala,URBAN,26,Semi-Furnished,13.021514714908106,77.53537348969238,29918364,SALE
